,Restaurant Name,Overall Rating,Review Count,Review,Review Rating
78,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"位置雖然偏僻，但生意依然超級好
店員服務態度也算不錯，出餐速度不會很慢，餐點普通，價格合理
雖然有限時，但如果後面沒有客人等候的話，就算時間到店員也是不會主動來趕人的，可以很放心的一直聊天",4
79,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"好好吃😋
沙拉碗超大碗超多菜 裡面還有oreo!
炸雞柳超好吃🥰

龍蝦沙拉炸魚三明治 也很大份量
很推薦跟朋友一人點一道一人分一半
這樣也不會吃太飽 還可以多吃點菜👍
平均花費250$/人

願意二訪",4
80,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"超大戰骨豬排歐姆+藍紋乾酪
溶岩花生醬牛肉漢堡
兩種餐點都很滿意😋
尤其是漢堡的牛肉，真的很juicy❤️
飲料普普，但可無限續，也就不強求了😅",3
81,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"很好吃！
牛肉厚實、花生醬超多！花生醬控必點
薯條也給很多，CP值高！

總評：價位中、餐點優、環境中，還會再訪",4
82,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"店內人很多，擺設還滿美式的
煙燻鮭魚沙拉很大一碗，吃完會飽
沙拉內有附小oreo跟半片大蒜吐司
還有玉米筍、四季豆、堅果、果乾等
飲料可以無限續，有氣泡水、檸檬水、可樂、無糖綠茶等等可以選擇",5
83,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,我跟朋友一起來吃， 我點了double beef，其他兩位朋友也點了漢堡類的，餐點都提供飲料無限續杯，而且也沒有用餐時限，價格都介於200到300中間，是非常實惠的美式餐廳，感覺很棒。,5
84,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,好吃的美式漢堡  份量多  服務好  醬料調配的好搭  薯條也好吃  飲料可續,5
85,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"雞牛堡淋有兩種起司醬
其中一種較鹹
吃到最後很膩
歐姆蛋滑嫩順口
調味比漢堡更勝一籌",4
86,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"好吃，爽
店員很熱心",5
87,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"政大愛店之一～～😍拜訪至少五次ㄌ…
推漢堡類，然後一定要加點美式炒蛋，超好吃👍👍
奶茶雖然應該是奶精奶茶但可以續杯就是讚（點套餐類都可以續杯），不過這次好像晚上6.多過後就會沒了，超搶手…，所以儘早來😂😂",5
88,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,服務態度很好，份量也很充足。,4
89,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"*希臘野菇蛋捲
歐姆蛋很好吃！
*戰骨野菇蛋捲
有很大塊的豬排， 味道很香很好吃，CP值很高！",5
90,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"洋蔥蘑菇炒得很入味，配上起司加牛肉，很加分哦！
份量多、口味好吃～
蛋捲份量也多、好吃！推

店內位置不多～ 價位平均而言200多一些",4
91,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"目前心中排名第一的美式餐廳，木碗沙拉跟歐姆蛋超好吃，每隔一陣子就會再次想念起的美味料理。

(五顆星)

----------------------------------

回訪好幾次了，這次大雨天到店內用餐，店裡滿滿的客人，還好有事先打電話訂位，不然可能就要現場等候了。

德州鄉村風味雞柳沙拉
每次去幾乎都會點的品項，木碗沙拉的量是正餐的份量，有綜合生菜、三塊雞柳、香蒜吐司，比較特別的是裡頭還有加入Oreo小餅乾，醬料也給得很大方，如果擔心熱量的話，可以請店員加少一點醬，非常推薦必點。

煙燻鮭魚歐姆
拌入起司的歐姆蛋口感非常滑嫩，裡頭還有包馬鈴薯塊跟芹菜，非常有飽足感，上面再放上煙燻鮭魚片好吃。另外有附貝果跟薯條，薯條也可以換成生菜沙拉，也是必推餐點。

熔岩花生醬牛肉漢堡(外帶)
雖然不是內用，但不影響好吃的程度。花生醬有另外裝在小盒子裡，不會讓麵包體遇水而濕軟，回家後再自行用烤箱復熱一樣可以吃到美味的漢堡，花生醬給很多，花生控必點。",5
92,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,超愛酥炸莫札瑞拉起司條！！！真的超推 ❤️👍🥰 然後雞牛堡份量真的很大 雞肉也很嫩 起司鋪的滿滿的💯,5
93,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,第一次來用餐，整體上覺得不錯，在政大旁邊，多大學生消費，想起大學生活，覺得自己老了.....,5
94,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"以學生餐廳來說，100分。
份量超級大，飲料無限續杯，價格實惠。
戰斧豬排＋歐姆蛋，搞的好像雙主餐。

不過除了戰斧豬排有水準，其他漢堡、薯條、僅有中上水準（以美式餐廳而言就是一般水準），不用過多期待。座位也偏擠，裝潢一般。歐姆蛋還加了馬鈴薯...但起司不足。

總體而言，如果不是學生，不用太期待。這間的確算是政大生必吃的店。",5
95,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"價格便宜且份量非常多的漢堡餐廳
尤其豬肋排的份量非常的多肉質ok
建議點半份
味道雖然普通但用餐環境不錯氣氛好",3
96,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,內用有限時，但點餐時並沒有告知，也不知道只收現金，後來被提醒用餐時間到時真的非常錯愕，感覺沒吃多久就被趕走了，但沒有特別去記到店時間也不能說什麼……希望之後可以先說明內用規則。,2
97,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,"假日尖峰時段無法定位 所以挑了下午茶的時段去 沒什麼人 可以悠哉享用
餐點份量很多 漢堡外還有薯條
奶茶屬於奶精味重的立頓奶茶 可以續杯很划算
只是餐廳環境偏擁擠",5
98,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,用餐時間人多，服務態度普通，價位算是中高，但份量多且飲料喝到飽，CP值高，適合預算三百內想吃漢堡且有飽足感的人，漢堡麵包部分很香，剛上桌有點酥酥的口感，肉類部分有肉汁，雞肉偏鹹，漢堡排很普通，沙拉也普通，豬肋排好吃，肉質偏乾但軟嫩，有肉絲的口感，整體表現大概介於4-5星之間，是可以重複嘗試的店。,4
99,Juicy Bun Burger 就是棒 美式餐廳 政大店,4.4,2226,口味不錯，價格不會太貴，店內用餐環境不錯，餐點有飽足感，飲料還可以續杯。,5
